Date,Location,Source,Target,Weight
2016-01-01,"Kraków, Poland",digital humanities - pedagogy and curriculum,Python,1
2016-01-01,"Kraków, Poland",digital humanities - pedagogy and curriculum,Scalar,1
2016-01-01,"Kraków, Poland",digital humanities - pedagogy and curriculum,TEI,17
2016-01-01,"Kraków, Poland",digital humanities - pedagogy and curriculum,Twitter,1
2016-01-01,"Kraków, Poland",digital humanities - pedagogy and curriculum,WordPress,1
2016-01-01,"Kraków, Poland",digitisation - theory and practice,Drupal,1
2016-01-01,"Kraków, Poland",digitisation - theory and practice,Google Books,1
2016-01-01,"Kraków, Poland",digitisation - theory and practice,TEI,12
2016-01-01,"Kraków, Poland",digitisation - theory and practice,Voyant,4
2016-01-01,"Kraków, Poland",digitisation - theory and practice,Voyant Tools,3
2016-01-01,"Kraków, Poland",digitisation - theory and practice,WordPress,1
2016-01-01,"Kraków, Poland","digitisation, resource creation, and discovery",Drupal,18
2016-01-01,"Kraków, Poland","digitisation, resource creation, and discovery",Gephi,4
2016-01-01,"Kraków, Poland","digitisation, resource creation, and discovery",Google Books,6
2016-01-01,"Kraków, Poland","digitisation, resource creation, and discovery",Palladio,1
2016-01-01,"Kraków, Poland","digitisation, resource creation, and discovery",Python,3
2016-01-01,"Kraków, Poland","digitisation, resource creation, and discovery",Scalar,1
2016-01-01,"Kraków, Poland","digitisation, resource creation, and discovery",TEI,39
2016-01-01,"Kraków, Poland","digitisation, resource creation, and discovery",Twitter,5
2016-01-01,"Kraków, Poland","digitisation, resource creation, and discovery",Voyant,3
2016-01-01,"Kraków, Poland","digitisation, resource creation, and discovery",Voyant Tools,3
2016-01-01,"Kraków, Poland","digitisation, resource creation, and discovery",WordPress,1
2016-01-01,"Kraków, Poland","digitisation, resource creation, and discovery",Zotero,3
2016-01-01,"Kraków, Poland",encoding - theory and practice,Drupal,1
2016-01-01,"Kraków, Poland",encoding - theory and practice,Gephi,1
2016-01-01,"Kraków, Poland",encoding - theory and practice,Google Books,1
2016-01-01,"Kraków, Poland",encoding - theory and practice,Neatline,1
2016-01-01,"Kraków, Poland",encoding - theory and practice,Palladio,1
2016-01-01,"Kraków, Poland",encoding - theory and practice,TEI,133
2016-01-01,"Kraków, Poland",encoding - theory and practice,Voyant,4
2016-01-01,"Kraków, Poland",encoding - theory and practice,Voyant Tools,3
2016-01-01,"Kraków, Poland",encoding - theory and practice,WordPress,1
2016-01-01,"Kraków, Poland",english studies,Drupal,8
2016-01-01,"Kraków, Poland",english studies,Gephi,3
2016-01-01,"Kraków, Poland",english studies,Python,1
2016-01-01,"Kraków, Poland",english studies,TEI,11
2016-01-01,"Kraków, Poland",english studies,Twitter,1
2016-01-01,"Kraków, Poland",english studies,Voyant,7
2016-01-01,"Kraków, Poland",english studies,Voyant Tools,3
2016-01-01,"Kraków, Poland",film and cinema studies,Gephi,3
2016-01-01,"Kraków, Poland",film and cinema studies,Python,2
2016-01-01,"Kraków, Poland",folklore and oral history,Drupal,1
2016-01-01,"Kraków, Poland",folklore and oral history,Google Books,3
2016-01-01,"Kraków, Poland",folklore and oral history,TEI,1
2016-01-01,"Kraków, Poland",folklore and oral history,Twitter,1
2016-01-01,"Kraków, Poland",french studies,TEI,25
2016-01-01,"Kraków, Poland",games and meaningful play,Python,1
2016-01-01,"Kraków, Poland",games and meaningful play,Scalar,1
2016-01-01,"Kraków, Poland",gender studies,TEI,1
2016-01-01,"Kraków, Poland","genre-specific studies: prose, poetry, drama",Python,3
2016-01-01,"Kraków, Poland","genre-specific studies: prose, poetry, drama",TEI,3
2016-01-01,"Kraków, Poland","geospatial analysis, interfaces and technology",Neatline,7
2016-01-01,"Kraków, Poland","geospatial analysis, interfaces and technology",Palladio,1
2016-01-01,"Kraków, Poland","geospatial analysis, interfaces and technology",Scalar,1
2016-01-01,"Kraków, Poland","geospatial analysis, interfaces and technology",TEI,12
2016-01-01,"Kraków, Poland",german studies,Google Books,11
2016-01-01,"Kraków, Poland",german studies,Python,3
2016-01-01,"Kraków, Poland",german studies,TEI,11
2016-01-01,"Kraków, Poland",historical studies,Drupal,10
2016-01-01,"Kraków, Poland",historical studies,Gephi,10
2016-01-01,"Kraków, Poland",historical studies,Google Books,6
2016-01-01,"Kraków, Poland",historical studies,Neatline,7
2016-01-01,"Kraków, Poland",historical studies,Palladio,1
2016-01-01,"Kraków, Poland",historical studies,Python,1
2016-01-01,"Kraków, Poland",historical studies,TEI,49
2016-01-01,"Kraków, Poland",historical studies,Twitter,21
2016-01-01,"Kraków, Poland",historical studies,WordPress,1
2016-01-01,"Kraków, Poland",historical studies,Zotero,1
2016-01-01,"Kraków, Poland",history of humanities computing/digital humanities,TEI,1
2016-01-01,"Kraków, Poland",history of humanities computing/digital humanities,Twitter,1
2016-01-01,"Kraków, Poland",history of humanities computing/digital humanities,Voyant,1
2016-01-01,"Kraków, Poland",hypertext,Gephi,4
2016-01-01,"Kraków, Poland",hypertext,Python,1
2016-01-01,"Kraków, Poland",hypertext,TEI,6
2016-01-01,"Kraków, Poland",hypertext,Twitter,1
2016-01-01,"Kraków, Poland",image processing,TEI,3
2016-01-01,"Kraków, Poland",information architecture,Drupal,3
2016-01-01,"Kraków, Poland",information architecture,Palladio,1
2016-01-01,"Kraków, Poland",information architecture,Python,1
2016-01-01,"Kraków, Poland",information architecture,TEI,18
2016-01-01,"Kraków, Poland",information architecture,Twitter,2
2016-01-01,"Kraków, Poland",information architecture,Voyant,3
2016-01-01,"Kraków, Poland",information architecture,Voyant Tools,3
2016-01-01,"Kraków, Poland",information architecture,Zotero,3
2016-01-01,"Kraków, Poland",information retrieval,Gephi,7
2016-01-01,"Kraków, Poland",information retrieval,Google Books,1
2016-01-01,"Kraków, Poland",information retrieval,Palladio,1
2016-01-01,"Kraków, Poland",information retrieval,Python,1
2016-01-01,"Kraków, Poland",information retrieval,TEI,6
2016-01-01,"Kraków, Poland",information retrieval,Twitter,3
2016-01-01,"Kraków, Poland",information retrieval,Voyant,3
2016-01-01,"Kraków, Poland",information retrieval,Voyant Tools,3
2016-01-01,"Kraków, Poland",interdisciplinary collaboration,Drupal,4
2016-01-01,"Kraków, Poland",interdisciplinary collaboration,Neatline,7
2016-01-01,"Kraków, Poland",interdisciplinary collaboration,Palladio,1
2016-01-01,"Kraków, Poland",interdisciplinary collaboration,Python,1
2016-01-01,"Kraków, Poland",interdisciplinary collaboration,Scalar,1
2016-01-01,"Kraków, Poland",interdisciplinary collaboration,TEI,13
2016-01-01,"Kraków, Poland",interdisciplinary collaboration,Twitter,4
2016-01-01,"Kraków, Poland",interdisciplinary collaboration,Voyant,1
2016-01-01,"Kraków, Poland",interdisciplinary collaboration,WordPress,1
2016-01-01,"Kraków, Poland",interface and user experience design,Drupal,10
2016-01-01,"Kraków, Poland",interface and user experience design,Palladio,1
2016-01-01,"Kraków, Poland",interface and user experience design,Python,1
2016-01-01,"Kraków, Poland",interface and user experience design,TEI,26
2016-01-01,"Kraków, Poland",interface and user experience design,Voyant,6
2016-01-01,"Kraków, Poland",interface and user experience design,Voyant Tools,5
2016-01-01,"Kraków, Poland",interface and user experience design,WordPress,1
2016-01-01,"Kraków, Poland",interface and user experience design,Zotero,1
2016-01-01,"Kraków, Poland",internet / world wide web,Gephi,4
2016-01-01,"Kraków, Poland",internet / world wide web,Python,1
2016-01-01,"Kraków, Poland",internet / world wide web,TEI,11
2016-01-01,"Kraków, Poland",internet / world wide web,Twitter,11
2016-01-01,"Kraków, Poland",italian studies,Gephi,1
2016-01-01,"Kraków, Poland",italian studies,Python,1
2016-01-01,"Kraków, Poland",italian studies,TEI,4
2016-01-01,"Kraków, Poland",knowledge representation,Drupal,4
2016-01-01,"Kraków, Poland",knowledge representation,Gephi,1
2016-01-01,"Kraków, Poland",knowledge representation,Neatline,7
2016-01-01,"Kraków, Poland",knowledge representation,Palladio,1
2016-01-01,"Kraków, Poland",knowledge representation,Python,1
2016-01-01,"Kraków, Poland",knowledge representation,Scalar,1
2016-01-01,"Kraków, Poland",knowledge representation,TEI,88
2016-01-01,"Kraków, Poland",knowledge representation,Twitter,2
2016-01-01,"Kraków, Poland",knowledge representation,Voyant,5
2016-01-01,"Kraków, Poland",knowledge representation,Voyant Tools,5
2016-01-01,"Kraków, Poland",knowledge representation,WordPress,1
2016-01-01,"Kraków, Poland",law,Google Books,2
2016-01-01,"Kraków, Poland",law,TEI,8
2016-01-01,"Kraków, Poland",lexicography,Google Books,1
2016-01-01,"Kraków, Poland",lexicography,Python,1
2016-01-01,"Kraków, Poland",lexicography,TEI,10
2016-01-01,"Kraków, Poland",lexicography,Voyant,3
2016-01-01,"Kraków, Poland",lexicography,Voyant Tools,3
2016-01-01,"Kraków, Poland",linguistics,Google Books,10
2016-01-01,"Kraków, Poland",linguistics,Palladio,1
2016-01-01,"Kraków, Poland",linguistics,Python,3
2016-01-01,"Kraków, Poland",linguistics,TEI,14
2016-01-01,"Kraków, Poland",linguistics,Twitter,15
2016-01-01,"Kraków, Poland",linguistics,Voyant,3
2016-01-01,"Kraków, Poland",linguistics,Voyant Tools,3
2016-01-01,"Kraków, Poland",linking and annotation,Drupal,9
2016-01-01,"Kraków, Poland",linking and annotation,Google Books,4
2016-01-01,"Kraków, Poland",linking and annotation,Python,1
2016-01-01,"Kraków, Poland",linking and annotation,TEI,38
2016-01-01,"Kraków, Poland",linking and annotation,Twitter,3
2016-01-01,"Kraków, Poland",linking and annotation,Voyant,8
2016-01-01,"Kraków, Poland",linking and annotation,Voyant Tools,8
2016-01-01,"Kraków, Poland",literary studies,Drupal,8
2016-01-01,"Kraków, Poland",literary studies,Gephi,4
2016-01-01,"Kraków, Poland",literary studies,Google Books,4
2016-01-01,"Kraków, Poland",literary studies,Palladio,1
2016-01-01,"Kraków, Poland",literary studies,Python,3
2016-01-01,"Kraków, Poland",literary studies,TEI,32
2016-01-01,"Kraków, Poland",literary studies,Twitter,1
2016-01-01,"Kraków, Poland",literary studies,Voyant,9
2016-01-01,"Kraków, Poland",literary studies,Voyant Tools,8
2016-01-01,"Kraków, Poland",machine translation,Python,1
2016-01-01,"Kraków, Poland",maps and mapping,Drupal,1
2016-01-01,"Kraków, Poland",maps and mapping,Gephi,12
2016-01-01,"Kraków, Poland",maps and mapping,Neatline,8
2016-01-01,"Kraków, Poland",maps and mapping,Palladio,1
2016-01-01,"Kraków, Poland",maps and mapping,Scalar,1
2016-01-01,"Kraków, Poland",maps and mapping,TEI,18
2016-01-01,"Kraków, Poland",maps and mapping,Twitter,2
2016-01-01,"Kraków, Poland",maps and mapping,Zotero,1
2016-01-01,"Kraków, Poland",media studies,Drupal,1
2016-01-01,"Kraków, Poland",media studies,Gephi,4
2016-01-01,"Kraków, Poland",media studies,Palladio,1
2016-01-01,"Kraków, Poland",media studies,Python,1
2016-01-01,"Kraków, Poland",media studies,Twitter,1
2016-01-01,"Kraków, Poland",media studies,Voyant,1
2016-01-01,"Kraków, Poland",medieval studies,Python,1
2016-01-01,"Kraków, Poland",medieval studies,TEI,6
2016-01-01,"Kraków, Poland",metadata,Drupal,9
2016-01-01,"Kraków, Poland",metadata,Gephi,1
2016-01-01,"Kraków, Poland",metadata,Palladio,1
2016-01-01,"Kraków, Poland",metadata,Python,1
2016-01-01,"Kraków, Poland",metadata,TEI,32
2016-01-01,"Kraków, Poland",metadata,Twitter,2
2016-01-01,"Kraków, Poland",metadata,Voyant,4
2016-01-01,"Kraków, Poland",metadata,Voyant Tools,3
2016-01-01,"Kraków, Poland",mobile applications and mobile design,Python,1
2016-01-01,"Kraków, Poland",mobile applications and mobile design,TEI,2
2016-01-01,"Kraków, Poland",morphology,TEI,5
2016-01-01,"Kraków, Poland",multilingual / multicultural approaches,Drupal,1
2016-01-01,"Kraków, Poland",multilingual / multicultural approaches,Gephi,4
2016-01-01,"Kraków, Poland",multilingual / multicultural approaches,Palladio,1
2016-01-01,"Kraków, Poland",multilingual / multicultural approaches,Python,1
2016-01-01,"Kraków, Poland",multilingual / multicultural approaches,TEI,10
2016-01-01,"Kraków, Poland",multilingual / multicultural approaches,Twitter,1
2016-01-01,"Kraków, Poland",multilingual / multicultural approaches,Voyant,1
2016-01-01,"Kraków, Poland",multilingual / multicultural approaches,WordPress,1
2016-01-01,"Kraków, Poland",music,Drupal,1
2016-01-01,"Kraków, Poland",music,Google Books,1
2016-01-01,"Kraków, Poland",music,Python,1
2016-01-01,"Kraków, Poland",music,TEI,6
2016-01-01,"Kraków, Poland",natural language processing,Gephi,3
2016-01-01,"Kraków, Poland",natural language processing,Google Books,12
2016-01-01,"Kraków, Poland",natural language processing,Python,3
2016-01-01,"Kraków, Poland",natural language processing,TEI,27
2016-01-01,"Kraków, Poland",natural language processing,Twitter,7
2016-01-01,"Kraków, Poland",natural language processing,Voyant,3
2016-01-01,"Kraków, Poland",natural language processing,Voyant Tools,3
2016-01-01,"Kraków, Poland",near eastern studies,Google Books,1
2016-01-01,"Kraków, Poland",near eastern studies,TEI,13
2016-01-01,"Kraków, Poland","networks, relationships, graphs",Gephi,22
2016-01-01,"Kraków, Poland","networks, relationships, graphs",Palladio,1
2016-01-01,"Kraków, Poland","networks, relationships, graphs",Python,3
2016-01-01,"Kraków, Poland","networks, relationships, graphs",TEI,21
2016-01-01,"Kraków, Poland","networks, relationships, graphs",Twitter,6
2016-01-01,"Kraków, Poland",ontologies,Drupal,4
2016-01-01,"Kraków, Poland",ontologies,Palladio,1
2016-01-01,"Kraków, Poland",ontologies,TEI,78
2016-01-01,"Kraków, Poland",ontologies,WordPress,1
2016-01-01,"Kraków, Poland",other,Python,1
2016-01-01,"Kraków, Poland",philology,Gephi,1
2016-01-01,"Kraków, Poland",philology,Google Books,3
2016-01-01,"Kraków, Poland",philology,Palladio,1
2016-01-01,"Kraków, Poland",philology,TEI,36
2016-01-01,"Kraków, Poland",philology,Voyant,4
2016-01-01,"Kraków, Poland",philology,Voyant Tools,3
2016-01-01,"Kraków, Poland",philosophy,Palladio,1
2016-01-01,"Kraków, Poland",philosophy,Python,2
2016-01-01,"Kraków, Poland",philosophy,TEI,9
2016-01-01,"Kraków, Poland",programming,Palladio,1
2016-01-01,"Kraków, Poland",programming,Python,1
2016-01-01,"Kraków, Poland",programming,TEI,4
2016-01-01,"Kraków, Poland",programming,Twitter,1
2016-01-01,"Kraków, Poland",programming,Voyant,3
2016-01-01,"Kraków, Poland",programming,Voyant Tools,3
2016-01-01,"Kraków, Poland",programming,Zotero,3
2016-01-01,"Kraków, Poland","project design, organization, management",Drupal,1
2016-01-01,"Kraków, Poland","project design, organization, management",Gephi,1
2016-01-01,"Kraków, Poland","project design, organization, management",Google Books,2
2016-01-01,"Kraków, Poland","project design, organization, management",Palladio,1
2016-01-01,"Kraków, Poland","project design, organization, management",Python,1
2016-01-01,"Kraków, Poland","project design, organization, management",TEI,8
2016-01-01,"Kraków, Poland","project design, organization, management",Twitter,1
2016-01-01,"Kraków, Poland","project design, organization, management",Voyant,4
2016-01-01,"Kraków, Poland","project design, organization, management",Voyant Tools,3
2016-01-01,"Kraków, Poland","project design, organization, management",WordPress,1
2016-01-01,"Kraków, Poland",prosodic studies,TEI,9
2016-01-01,"Kraków, Poland",publishing and delivery systems,Drupal,9
2016-01-01,"Kraków, Poland",publishing and delivery systems,Python,3
2016-01-01,"Kraków, Poland",publishing and delivery systems,Scalar,1
2016-01-01,"Kraków, Poland",publishing and delivery systems,TEI,70
