Source,Target,Date,Location,Weight,Latitude,Longitude,Coordinates
TEI,Python,1/1/2003 0:00:00,"Athens, Georgia, United States",84,33.9519347,-83.357567,"33.9519347, -83.357567"
TEI,Python,1/1/2004 0:00:00,"Gothenborg, Sweden",174,57.70887,11.97456,"57.70887, 11.97456"
TEI,Python,1/1/2005 0:00:00,"Victoria, British Columbia, Canada",158,48.4284207,-123.3656444,"48.4284207, -123.3656444"
TEI,Python,1/1/2007 0:00:00,"Urbana-Champaign, Illinois, United States",115,40.1105875,-88.2072697,"40.1105875, -88.2072697"
TEI,Python,1/1/2008 0:00:00,"Oulu, Finland",155,65.0120888,25.4650773,"65.0120888, 25.4650773"
TEI,Python,1/1/2009 0:00:00,"College Park, Maryland, United States",148,38.9896967,-76.93776,"38.9896967, -76.93776"
TEI,Python,1/1/2010 0:00:00,"London, England, United Kingdom",139,51.5072178,-0.1275862,"51.5072178, -0.1275862"
TEI,Python,1/1/2011 0:00:00,"Stanford, California, United States",90,37.424106,-122.1660756,"37.4241059999999, -122.1660756"
TEI,Python,1/1/2012 0:00:00,"Hamburg, Germany",153,53.5488282,9.9871703,"53.5488282, 9.98717029999999"
TEI,Python,1/1/2013 0:00:00,"Lincoln, Nebraska, United States",168,40.813616,-96.7025955,"40.813616, -96.7025955"
TEI,Python,1/1/2014 0:00:00,"Lausanne, Switzerland",119,46.5196535,6.6322734,"46.5196535, 6.6322734"
TEI,Python,1/1/2015 0:00:00,"Sydney, Australia",280,-33.8688197,151.2092955,"-33.8688197, 151.2092955"
TEI,Python,1/1/2016 0:00:00,"Kraków, Poland",160,50.0646501,19.9449799,"50.0646500999999, 19.9449799"
TEI,Python,1/1/2017 0:00:00,"Montréal, Canada",145,45.5018869,-73.5673919,"45.5018869, -73.5673918999999"
TEI,Python,1/1/2018 0:00:00,"Mexico City, Mexico",75,19.4326077,-99.133208,"19.4326077, -99.133208"
TEI,Python,1/1/2019 0:00:00,"Utrecht, Netherlands",290,52.0907374,5.1214201,"52.0907373999999, 5.1214201"
TEI,Python,1/1/2020 0:00:00,"Ottawa, Ontario, Canada",47,45.4215296,-75.6971931,"45.4215296, -75.6971930999999"
TEI,Python,1/1/2022 0:00:00,"Tokyo, Japan",129,35.6764225,139.650027,"35.6764225, 139.650027"
TEI,Scalar,1/1/2012 0:00:00,"Hamburg, Germany",161,53.5488282,9.9871703,"53.5488282, 9.98717029999999"
TEI,Scalar,1/1/2013 0:00:00,"Lincoln, Nebraska, United States",163,40.813616,-96.7025955,"40.813616, -96.7025955"
TEI,Scalar,1/1/2014 0:00:00,"Lausanne, Switzerland",118,46.5196535,6.6322734,"46.5196535, 6.6322734"
TEI,Scalar,1/1/2015 0:00:00,"Sydney, Australia",272,-33.8688197,151.2092955,"-33.8688197, 151.2092955"
TEI,Scalar,1/1/2016 0:00:00,"Kraków, Poland",152,50.0646501,19.9449799,"50.0646500999999, 19.9449799"
TEI,Scalar,1/1/2017 0:00:00,"Montréal, Canada",130,45.5018869,-73.5673919,"45.5018869, -73.5673918999999"
TEI,Scalar,1/1/2018 0:00:00,"Mexico City, Mexico",59,19.4326077,-99.133208,"19.4326077, -99.133208"
TEI,Scalar,1/1/2019 0:00:00,"Utrecht, Netherlands",283,52.0907374,5.1214201,"52.0907373999999, 5.1214201"
TEI,Scalar,1/1/2022 0:00:00,"Tokyo, Japan",99,35.6764225,139.650027,"35.6764225, 139.650027"
TEI,StoryMapJS,1/1/2018 0:00:00,"Mexico City, Mexico",57,19.4326077,-99.133208,"19.4326077, -99.133208"
TEI,Twitter,1/1/2009 0:00:00,"College Park, Maryland, United States",146,38.9896967,-76.93776,"38.9896967, -76.93776"
TEI,Twitter,1/1/2010 0:00:00,"London, England, United Kingdom",157,51.5072178,-0.1275862,"51.5072178, -0.1275862"
TEI,Twitter,1/1/2011 0:00:00,"Stanford, California, United States",110,37.424106,-122.1660756,"37.4241059999999, -122.1660756"
TEI,Twitter,1/1/2012 0:00:00,"Hamburg, Germany",153,53.5488282,9.9871703,"53.5488282, 9.98717029999999"
TEI,Twitter,1/1/2013 0:00:00,"Lincoln, Nebraska, United States",178,40.813616,-96.7025955,"40.813616, -96.7025955"
TEI,Twitter,1/1/2014 0:00:00,"Lausanne, Switzerland",126,46.5196535,6.6322734,"46.5196535, 6.6322734"
TEI,Twitter,1/1/2014 0:00:00,"New York, New York, United States",3,40.7127753,-74.0059728,"40.7127753, -74.0059728"
TEI,Twitter,1/1/2015 0:00:00,"Sydney, Australia",293,-33.8688197,151.2092955,"-33.8688197, 151.2092955"
TEI,Twitter,1/1/2016 0:00:00,"Kraków, Poland",203,50.0646501,19.9449799,"50.0646500999999, 19.9449799"
TEI,Twitter,1/1/2017 0:00:00,"Montréal, Canada",168,45.5018869,-73.5673919,"45.5018869, -73.5673918999999"
TEI,Twitter,1/1/2018 0:00:00,"Mexico City, Mexico",126,19.4326077,-99.133208,"19.4326077, -99.133208"
TEI,Twitter,1/1/2019 0:00:00,"Utrecht, Netherlands",281,52.0907374,5.1214201,"52.0907373999999, 5.1214201"
TEI,Twitter,1/1/2020 0:00:00,"Ottawa, Ontario, Canada",62,45.4215296,-75.6971931,"45.4215296, -75.6971930999999"
TEI,Twitter,1/1/2022 0:00:00,"Tokyo, Japan",111,35.6764225,139.650027,"35.6764225, 139.650027"
TEI,Voyant,1/1/2012 0:00:00,"Hamburg, Germany",162,53.5488282,9.9871703,"53.5488282, 9.98717029999999"
TEI,Voyant,1/1/2013 0:00:00,"Lincoln, Nebraska, United States",203,40.813616,-96.7025955,"40.813616, -96.7025955"
TEI,Voyant,1/1/2014 0:00:00,"Lausanne, Switzerland",153,46.5196535,6.6322734,"46.5196535, 6.6322734"
TEI,Voyant,1/1/2015 0:00:00,"Sydney, Australia",310,-33.8688197,151.2092955,"-33.8688197, 151.2092955"
TEI,Voyant,1/1/2016 0:00:00,"Kraków, Poland",167,50.0646501,19.9449799,"50.0646500999999, 19.9449799"
TEI,Voyant,1/1/2017 0:00:00,"Montréal, Canada",154,45.5018869,-73.5673919,"45.5018869, -73.5673918999999"
TEI,Voyant,1/1/2018 0:00:00,"Mexico City, Mexico",61,19.4326077,-99.133208,"19.4326077, -99.133208"
TEI,Voyant,1/1/2019 0:00:00,"Utrecht, Netherlands",289,52.0907374,5.1214201,"52.0907373999999, 5.1214201"
TEI,Voyant,1/1/2020 0:00:00,"Ottawa, Ontario, Canada",37,45.4215296,-75.6971931,"45.4215296, -75.6971930999999"
TEI,Voyant,1/1/2022 0:00:00,"Tokyo, Japan",126,35.6764225,139.650027,"35.6764225, 139.650027"
TEI,Voyant Tools,1/1/2013 0:00:00,"Lincoln, Nebraska, United States",165,40.813616,-96.7025955,"40.813616, -96.7025955"
TEI,Voyant Tools,1/1/2014 0:00:00,"Lausanne, Switzerland",121,46.5196535,6.6322734,"46.5196535, 6.6322734"
TEI,Voyant Tools,1/1/2015 0:00:00,"Sydney, Australia",282,-33.8688197,151.2092955,"-33.8688197, 151.2092955"
TEI,Voyant Tools,1/1/2016 0:00:00,"Kraków, Poland",159,50.0646501,19.9449799,"50.0646500999999, 19.9449799"
TEI,Voyant Tools,1/1/2017 0:00:00,"Montréal, Canada",127,45.5018869,-73.5673919,"45.5018869, -73.5673918999999"
TEI,Voyant Tools,1/1/2018 0:00:00,"Mexico City, Mexico",61,19.4326077,-99.133208,"19.4326077, -99.133208"
TEI,Voyant Tools,1/1/2019 0:00:00,"Utrecht, Netherlands",286,52.0907374,5.1214201,"52.0907373999999, 5.1214201"
TEI,Voyant Tools,1/1/2022 0:00:00,"Tokyo, Japan",106,35.6764225,139.650027,"35.6764225, 139.650027"
TEI,WordPress,1/1/2009 0:00:00,"College Park, Maryland, United States",155,38.9896967,-76.93776,"38.9896967, -76.93776"
TEI,WordPress,1/1/2010 0:00:00,"London, England, United Kingdom",141,51.5072178,-0.1275862,"51.5072178, -0.1275862"
TEI,WordPress,1/1/2011 0:00:00,"Stanford, California, United States",92,37.424106,-122.1660756,"37.4241059999999, -122.1660756"
TEI,WordPress,1/1/2012 0:00:00,"Hamburg, Germany",154,53.5488282,9.9871703,"53.5488282, 9.98717029999999"
TEI,WordPress,1/1/2013 0:00:00,"Lincoln, Nebraska, United States",168,40.813616,-96.7025955,"40.813616, -96.7025955"
TEI,WordPress,1/1/2014 0:00:00,"Lausanne, Switzerland",118,46.5196535,6.6322734,"46.5196535, 6.6322734"
TEI,WordPress,1/1/2015 0:00:00,"Sydney, Australia",273,-33.8688197,151.2092955,"-33.8688197, 151.2092955"
TEI,WordPress,1/1/2016 0:00:00,"Kraków, Poland",154,50.0646501,19.9449799,"50.0646500999999, 19.9449799"
TEI,WordPress,1/1/2017 0:00:00,"Montréal, Canada",130,45.5018869,-73.5673919,"45.5018869, -73.5673918999999"
TEI,WordPress,1/1/2018 0:00:00,"Mexico City, Mexico",58,19.4326077,-99.133208,"19.4326077, -99.133208"
TEI,WordPress,1/1/2019 0:00:00,"Utrecht, Netherlands",281,52.0907374,5.1214201,"52.0907373999999, 5.1214201"
TEI,WordPress,1/1/2020 0:00:00,"Ottawa, Ontario, Canada",37,45.4215296,-75.6971931,"45.4215296, -75.6971930999999"
TEI,WordPress,1/1/2022 0:00:00,"Tokyo, Japan",101,35.6764225,139.650027,"35.6764225, 139.650027"
TEI,Zotero,1/1/2007 0:00:00,"Urbana-Champaign, Illinois, United States",115,40.1105875,-88.2072697,"40.1105875, -88.2072697"
TEI,Zotero,1/1/2008 0:00:00,"Oulu, Finland",162,65.0120888,25.4650773,"65.0120888, 25.4650773"
TEI,Zotero,1/1/2009 0:00:00,"College Park, Maryland, United States",182,38.9896967,-76.93776,"38.9896967, -76.93776"
TEI,Zotero,1/1/2010 0:00:00,"London, England, United Kingdom",141,51.5072178,-0.1275862,"51.5072178, -0.1275862"
TEI,Zotero,1/1/2011 0:00:00,"Stanford, California, United States",93,37.424106,-122.1660756,"37.4241059999999, -122.1660756"
TEI,Zotero,1/1/2012 0:00:00,"Hamburg, Germany",151,53.5488282,9.9871703,"53.5488282, 9.98717029999999"
TEI,Zotero,1/1/2013 0:00:00,"Lincoln, Nebraska, United States",169,40.813616,-96.7025955,"40.813616, -96.7025955"
TEI,Zotero,1/1/2014 0:00:00,"Lausanne, Switzerland",121,46.5196535,6.6322734,"46.5196535, 6.6322734"
TEI,Zotero,1/1/2015 0:00:00,"Sydney, Australia",273,-33.8688197,151.2092955,"-33.8688197, 151.2092955"
TEI,Zotero,1/1/2016 0:00:00,"Kraków, Poland",157,50.0646501,19.9449799,"50.0646500999999, 19.9449799"
TEI,Zotero,1/1/2017 0:00:00,"Montréal, Canada",130,45.5018869,-73.5673919,"45.5018869, -73.5673918999999"
TEI,Zotero,1/1/2018 0:00:00,"Mexico City, Mexico",56,19.4326077,-99.133208,"19.4326077, -99.133208"
TEI,Zotero,1/1/2019 0:00:00,"Utrecht, Netherlands",281,52.0907374,5.1214201,"52.0907373999999, 5.1214201"
TEI,Zotero,1/1/2022 0:00:00,"Tokyo, Japan",104,35.6764225,139.650027,"35.6764225, 139.650027"
Twitter,Drupal,1/1/2009 0:00:00,"College Park, Maryland, United States",4,38.9896967,-76.93776,"38.9896967, -76.93776"
Twitter,Drupal,1/1/2010 0:00:00,"London, England, United Kingdom",23,51.5072178,-0.1275862,"51.5072178, -0.1275862"
Twitter,Drupal,1/1/2011 0:00:00,"Stanford, California, United States",22,37.424106,-122.1660756,"37.4241059999999, -122.1660756"
Twitter,Drupal,1/1/2012 0:00:00,"Hamburg, Germany",14,53.5488282,9.9871703,"53.5488282, 9.98717029999999"
Twitter,Drupal,1/1/2013 0:00:00,"Lincoln, Nebraska, United States",34,40.813616,-96.7025955,"40.813616, -96.7025955"
Twitter,Drupal,1/1/2014 0:00:00,"Lausanne, Switzerland",21,46.5196535,6.6322734,"46.5196535, 6.6322734"
Twitter,Drupal,1/1/2015 0:00:00,"Sydney, Australia",24,-33.8688197,151.2092955,"-33.8688197, 151.2092955"
Twitter,Drupal,1/1/2016 0:00:00,"Kraków, Poland",73,50.0646501,19.9449799,"50.0646500999999, 19.9449799"
Twitter,Drupal,1/1/2017 0:00:00,"Montréal, Canada",47,45.5018869,-73.5673919,"45.5018869, -73.5673918999999"
Twitter,Drupal,1/1/2018 0:00:00,"Mexico City, Mexico",72,19.4326077,-99.133208,"19.4326077, -99.133208"
Twitter,Drupal,1/1/2019 0:00:00,"Utrecht, Netherlands",4,52.0907374,5.1214201,"52.0907373999999, 5.1214201"
Twitter,Drupal,1/1/2020 0:00:00,"Ottawa, Ontario, Canada",34,45.4215296,-75.6971931,"45.4215296, -75.6971930999999"
Twitter,Drupal,1/1/2022 0:00:00,"Tokyo, Japan",16,35.6764225,139.650027,"35.6764225, 139.650027"
Twitter,Gephi,1/1/2011 0:00:00,"Stanford, California, United States",24,37.424106,-122.1660756,"37.4241059999999, -122.1660756"
Twitter,Gephi,1/1/2012 0:00:00,"Hamburg, Germany",7,53.5488282,9.9871703,"53.5488282, 9.98717029999999"
Twitter,Gephi,1/1/2013 0:00:00,"Lincoln, Nebraska, United States",33,40.813616,-96.7025955,"40.813616, -96.7025955"
Twitter,Gephi,1/1/2014 0:00:00,"Lausanne, Switzerland",24,46.5196535,6.6322734,"46.5196535, 6.6322734"
Twitter,Gephi,1/1/2015 0:00:00,"Sydney, Australia",33,-33.8688197,151.2092955,"-33.8688197, 151.2092955"
Twitter,Gephi,1/1/2016 0:00:00,"Kraków, Poland",74,50.0646501,19.9449799,"50.0646500999999, 19.9449799"
Twitter,Gephi,1/1/2017 0:00:00,"Montréal, Canada",72,45.5018869,-73.5673919,"45.5018869, -73.5673918999999"
Twitter,Gephi,1/1/2018 0:00:00,"Mexico City, Mexico",78,19.4326077,-99.133208,"19.4326077, -99.133208"
Twitter,Gephi,1/1/2019 0:00:00,"Utrecht, Netherlands",13,52.0907374,5.1214201,"52.0907373999999, 5.1214201"
Twitter,Gephi,1/1/2020 0:00:00,"Ottawa, Ontario, Canada",29,45.4215296,-75.6971931,"45.4215296, -75.6971930999999"
Twitter,Gephi,1/1/2022 0:00:00,"Tokyo, Japan",19,35.6764225,139.650027,"35.6764225, 139.650027"
Twitter,Google Books,1/1/2009 0:00:00,"College Park, Maryland, United States",15,38.9896967,-76.93776,"38.9896967, -76.93776"
Twitter,Google Books,1/1/2010 0:00:00,"London, England, United Kingdom",20,51.5072178,-0.1275862,"51.5072178, -0.1275862"
Twitter,Google Books,1/1/2011 0:00:00,"Stanford, California, United States",33,37.424106,-122.1660756,"37.4241059999999, -122.1660756"
Twitter,Google Books,1/1/2012 0:00:00,"Hamburg, Germany",18,53.5488282,9.9871703,"53.5488282, 9.98717029999999"
Twitter,Google Books,1/1/2013 0:00:00,"Lincoln, Nebraska, United States",19,40.813616,-96.7025955,"40.813616, -96.7025955"
Twitter,Google Books,1/1/2014 0:00:00,"Lausanne, Switzerland",17,46.5196535,6.6322734,"46.5196535, 6.6322734"
Twitter,Google Books,1/1/2015 0:00:00,"Sydney, Australia",37,-33.8688197,151.2092955,"-33.8688197, 151.2092955"
Twitter,Google Books,1/1/2016 0:00:00,"Kraków, Poland",66,50.0646501,19.9449799,"50.0646500999999, 19.9449799"
Twitter,Google Books,1/1/2017 0:00:00,"Montréal, Canada",47,45.5018869,-73.5673919,"45.5018869, -73.5673918999999"
Twitter,Google Books,1/1/2018 0:00:00,"Mexico City, Mexico",81,19.4326077,-99.133208,"19.4326077, -99.133208"
Twitter,Google Books,1/1/2019 0:00:00,"Utrecht, Netherlands",5,52.0907374,5.1214201,"52.0907373999999, 5.1214201"
Twitter,Google Books,1/1/2020 0:00:00,"Ottawa, Ontario, Canada",27,45.4215296,-75.6971931,"45.4215296, -75.6971930999999"
Twitter,Google Books,1/1/2022 0:00:00,"Tokyo, Japan",16,35.6764225,139.650027,"35.6764225, 139.650027"
Twitter,Neatline,1/1/2010 0:00:00,"London, England, United Kingdom",21,51.5072178,-0.1275862,"51.5072178, -0.1275862"
Twitter,Neatline,1/1/2012 0:00:00,"Hamburg, Germany",36,53.5488282,9.9871703,"53.5488282, 9.98717029999999"
Twitter,Neatline,1/1/2013 0:00:00,"Lincoln, Nebraska, United States",30,40.813616,-96.7025955,"40.813616, -96.7025955"
Twitter,Neatline,1/1/2014 0:00:00,"Lausanne, Switzerland",19,46.5196535,6.6322734,"46.5196535, 6.6322734"
Twitter,Neatline,1/1/2015 0:00:00,"Sydney, Australia",24,-33.8688197,151.2092955,"-33.8688197, 151.2092955"
Twitter,Neatline,1/1/2016 0:00:00,"Kraków, Poland",60,50.0646501,19.9449799,"50.0646500999999, 19.9449799"
Twitter,Neatline,1/1/2017 0:00:00,"Montréal, Canada",52,45.5018869,-73.5673919,"45.5018869, -73.5673918999999"
Twitter,Neatline,1/1/2018 0:00:00,"Mexico City, Mexico",74,19.4326077,-99.133208,"19.4326077, -99.133208"
Twitter,Neatline,1/1/2019 0:00:00,"Utrecht, Netherlands",2,52.0907374,5.1214201,"52.0907373999999, 5.1214201"
Twitter,Palladio,1/1/2015 0:00:00,"Sydney, Australia",40,-33.8688197,151.2092955,"-33.8688197, 151.2092955"
Twitter,Palladio,1/1/2016 0:00:00,"Kraków, Poland",53,50.0646501,19.9449799,"50.0646500999999, 19.9449799"
Twitter,Palladio,1/1/2017 0:00:00,"Montréal, Canada",45,45.5018869,-73.5673919,"45.5018869, -73.5673918999999"
Twitter,Palladio,1/1/2018 0:00:00,"Mexico City, Mexico",72,19.4326077,-99.133208,"19.4326077, -99.133208"
Twitter,Palladio,1/1/2019 0:00:00,"Utrecht, Netherlands",2,52.0907374,5.1214201,"52.0907373999999, 5.1214201"
Twitter,Palladio,1/1/2020 0:00:00,"Ottawa, Ontario, Canada",27,45.4215296,-75.6971931,"45.4215296, -75.6971930999999"
Twitter,Python,1/1/2009 0:00:00,"College Park, Maryland, United States",4,38.9896967,-76.93776,"38.9896967, -76.93776"
Twitter,Python,1/1/2010 0:00:00,"London, England, United Kingdom",20,51.5072178,-0.1275862,"51.5072178, -0.1275862"
Twitter,Python,1/1/2011 0:00:00,"Stanford, California, United States",22,37.424106,-122.1660756,"37.4241059999999, -122.1660756"
Twitter,Python,1/1/2012 0:00:00,"Hamburg, Germany",6,53.5488282,9.9871703,"53.5488282, 9.98717029999999"
Twitter,Python,1/1/2013 0:00:00,"Lincoln, Nebraska, United States",22,40.813616,-96.7025955,"40.813616, -96.7025955"
Twitter,Python,1/1/2014 0:00:00,"Lausanne, Switzerland",15,46.5196535,6.6322734,"46.5196535, 6.6322734"
Twitter,Python,1/1/2015 0:00:00,"Sydney, Australia",33,-33.8688197,151.2092955,"-33.8688197, 151.2092955"
Twitter,Python,1/1/2016 0:00:00,"Kraków, Poland",61,50.0646501,19.9449799,"50.0646500999999, 19.9449799"
Twitter,Python,1/1/2017 0:00:00,"Montréal, Canada",65,45.5018869,-73.5673919,"45.5018869, -73.5673918999999"
Twitter,Python,1/1/2018 0:00:00,"Mexico City, Mexico",91,19.4326077,-99.133208,"19.4326077, -99.133208"
Twitter,Python,1/1/2019 0:00:00,"Utrecht, Netherlands",11,52.0907374,5.1214201,"52.0907373999999, 5.1214201"
Twitter,Python,1/1/2020 0:00:00,"Ottawa, Ontario, Canada",37,45.4215296,-75.6971931,"45.4215296, -75.6971930999999"
Twitter,Python,1/1/2022 0:00:00,"Tokyo, Japan",44,35.6764225,139.650027,"35.6764225, 139.650027"
Twitter,Scalar,1/1/2012 0:00:00,"Hamburg, Germany",14,53.5488282,9.9871703,"53.5488282, 9.98717029999999"
Twitter,Scalar,1/1/2013 0:00:00,"Lincoln, Nebraska, United States",17,40.813616,-96.7025955,"40.813616, -96.7025955"
Twitter,Scalar,1/1/2014 0:00:00,"Lausanne, Switzerland",14,46.5196535,6.6322734,"46.5196535, 6.6322734"
Twitter,Scalar,1/1/2015 0:00:00,"Sydney, Australia",25,-33.8688197,151.2092955,"-33.8688197, 151.2092955"
Twitter,Scalar,1/1/2016 0:00:00,"Kraków, Poland",53,50.0646501,19.9449799,"50.0646500999999, 19.9449799"
Twitter,Scalar,1/1/2017 0:00:00,"Montréal, Canada",50,45.5018869,-73.5673919,"45.5018869, -73.5673918999999"
Twitter,Scalar,1/1/2018 0:00:00,"Mexico City, Mexico",75,19.4326077,-99.133208,"19.4326077, -99.133208"
Twitter,Scalar,1/1/2019 0:00:00,"Utrecht, Netherlands",4,52.0907374,5.1214201,"52.0907373999999, 5.1214201"
Twitter,Scalar,1/1/2022 0:00:00,"Tokyo, Japan",14,35.6764225,139.650027,"35.6764225, 139.650027"
Twitter,StoryMapJS,1/1/2018 0:00:00,"Mexico City, Mexico",73,19.4326077,-99.133208,"19.4326077, -99.133208"
Twitter,TEI,1/1/2009 0:00:00,"College Park, Maryland, United States",146,38.9896967,-76.93776,"38.9896967, -76.93776"
Twitter,TEI,1/1/2010 0:00:00,"London, England, United Kingdom",157,51.5072178,-0.1275862,"51.5072178, -0.1275862"
Twitter,TEI,1/1/2011 0:00:00,"Stanford, California, United States",110,37.424106,-122.1660756,"37.4241059999999, -122.1660756"
Twitter,TEI,1/1/2012 0:00:00,"Hamburg, Germany",153,53.5488282,9.9871703,"53.5488282, 9.98717029999999"
Twitter,TEI,1/1/2013 0:00:00,"Lincoln, Nebraska, United States",178,40.813616,-96.7025955,"40.813616, -96.7025955"
Twitter,TEI,1/1/2014 0:00:00,"Lausanne, Switzerland",126,46.5196535,6.6322734,"46.5196535, 6.6322734"
Twitter,TEI,1/1/2014 0:00:00,"New York, New York, United States",3,40.7127753,-74.0059728,"40.7127753, -74.0059728"
Twitter,TEI,1/1/2015 0:00:00,"Sydney, Australia",293,-33.8688197,151.2092955,"-33.8688197, 151.2092955"
Twitter,TEI,1/1/2016 0:00:00,"Kraków, Poland",203,50.0646501,19.9449799,"50.0646500999999, 19.9449799"
Twitter,TEI,1/1/2017 0:00:00,"Montréal, Canada",168,45.5018869,-73.5673919,"45.5018869, -73.5673918999999"
Twitter,TEI,1/1/2018 0:00:00,"Mexico City, Mexico",126,19.4326077,-99.133208,"19.4326077, -99.133208"
Twitter,TEI,1/1/2019 0:00:00,"Utrecht, Netherlands",281,52.0907374,5.1214201,"52.0907373999999, 5.1214201"
Twitter,TEI,1/1/2020 0:00:00,"Ottawa, Ontario, Canada",62,45.4215296,-75.6971931,"45.4215296, -75.6971930999999"
Twitter,TEI,1/1/2022 0:00:00,"Tokyo, Japan",111,35.6764225,139.650027,"35.6764225, 139.650027"
Twitter,Voyant,1/1/2012 0:00:00,"Hamburg, Germany",15,53.5488282,9.9871703,"53.5488282, 9.98717029999999"
Twitter,Voyant,1/1/2013 0:00:00,"Lincoln, Nebraska, United States",57,40.813616,-96.7025955,"40.813616, -96.7025955"
Twitter,Voyant,1/1/2014 0:00:00,"Lausanne, Switzerland",49,46.5196535,6.6322734,"46.5196535, 6.6322734"
Twitter,Voyant,1/1/2015 0:00:00,"Sydney, Australia",63,-33.8688197,151.2092955,"-33.8688197, 151.2092955"
Twitter,Voyant,1/1/2016 0:00:00,"Kraków, Poland",68,50.0646501,19.9449799,"50.0646500999999, 19.9449799"
Twitter,Voyant,1/1/2017 0:00:00,"Montréal, Canada",74,45.5018869,-73.5673919,"45.5018869, -73.5673918999999"
Twitter,Voyant,1/1/2018 0:00:00,"Mexico City, Mexico",77,19.4326077,-99.133208,"19.4326077, -99.133208"
Twitter,Voyant,1/1/2019 0:00:00,"Utrecht, Netherlands",10,52.0907374,5.1214201,"52.0907373999999, 5.1214201"
Twitter,Voyant,1/1/2020 0:00:00,"Ottawa, Ontario, Canada",27,45.4215296,-75.6971931,"45.4215296, -75.6971930999999"
Twitter,Voyant,1/1/2022 0:00:00,"Tokyo, Japan",41,35.6764225,139.650027,"35.6764225, 139.650027"
Twitter,Voyant Tools,1/1/2013 0:00:00,"Lincoln, Nebraska, United States",19,40.813616,-96.7025955,"40.813616, -96.7025955"
Twitter,Voyant Tools,1/1/2014 0:00:00,"Lausanne, Switzerland",17,46.5196535,6.6322734,"46.5196535, 6.6322734"
Twitter,Voyant Tools,1/1/2015 0:00:00,"Sydney, Australia",35,-33.8688197,151.2092955,"-33.8688197, 151.2092955"
Twitter,Voyant Tools,1/1/2016 0:00:00,"Kraków, Poland",60,50.0646501,19.9449799,"50.0646500999999, 19.9449799"
Twitter,Voyant Tools,1/1/2017 0:00:00,"Montréal, Canada",47,45.5018869,-73.5673919,"45.5018869, -73.5673918999999"
Twitter,Voyant Tools,1/1/2018 0:00:00,"Mexico City, Mexico",77,19.4326077,-99.133208,"19.4326077, -99.133208"
Twitter,Voyant Tools,1/1/2019 0:00:00,"Utrecht, Netherlands",7,52.0907374,5.1214201,"52.0907373999999, 5.1214201"
Twitter,Voyant Tools,1/1/2022 0:00:00,"Tokyo, Japan",21,35.6764225,139.650027,"35.6764225, 139.650027"
Twitter,WordPress,1/1/2009 0:00:00,"College Park, Maryland, United States",11,38.9896967,-76.93776,"38.9896967, -76.93776"
Twitter,WordPress,1/1/2010 0:00:00,"London, England, United Kingdom",22,51.5072178,-0.1275862,"51.5072178, -0.1275862"
Twitter,WordPress,1/1/2011 0:00:00,"Stanford, California, United States",24,37.424106,-122.1660756,"37.4241059999999, -122.1660756"
Twitter,WordPress,1/1/2012 0:00:00,"Hamburg, Germany",7,53.5488282,9.9871703,"53.5488282, 9.98717029999999"
Twitter,WordPress,1/1/2013 0:00:00,"Lincoln, Nebraska, United States",22,40.813616,-96.7025955,"40.813616, -96.7025955"
Twitter,WordPress,1/1/2014 0:00:00,"Lausanne, Switzerland",14,46.5196535,6.6322734,"46.5196535, 6.6322734"
Twitter,WordPress,1/1/2015 0:00:00,"Sydney, Australia",26,-33.8688197,151.2092955,"-33.8688197, 151.2092955"
Twitter,WordPress,1/1/2016 0:00:00,"Kraków, Poland",55,50.0646501,19.9449799,"50.0646500999999, 19.9449799"
Twitter,WordPress,1/1/2017 0:00:00,"Montréal, Canada",50,45.5018869,-73.5673919,"45.5018869, -73.5673918999999"
Twitter,WordPress,1/1/2018 0:00:00,"Mexico City, Mexico",74,19.4326077,-99.133208,"19.4326077, -99.133208"
Twitter,WordPress,1/1/2019 0:00:00,"Utrecht, Netherlands",2,52.0907374,5.1214201,"52.0907373999999, 5.1214201"
Twitter,WordPress,1/1/2020 0:00:00,"Ottawa, Ontario, Canada",27,45.4215296,-75.6971931,"45.4215296, -75.6971930999999"
Twitter,WordPress,1/1/2022 0:00:00,"Tokyo, Japan",16,35.6764225,139.650027,"35.6764225, 139.650027"
Twitter,Zotero,1/1/2009 0:00:00,"College Park, Maryland, United States",38,38.9896967,-76.93776,"38.9896967, -76.93776"
Twitter,Zotero,1/1/2010 0:00:00,"London, England, United Kingdom",22,51.5072178,-0.1275862,"51.5072178, -0.1275862"
Twitter,Zotero,1/1/2011 0:00:00,"Stanford, California, United States",25,37.424106,-122.1660756,"37.4241059999999, -122.1660756"
Twitter,Zotero,1/1/2012 0:00:00,"Hamburg, Germany",4,53.5488282,9.9871703,"53.5488282, 9.98717029999999"
Twitter,Zotero,1/1/2013 0:00:00,"Lincoln, Nebraska, United States",23,40.813616,-96.7025955,"40.813616, -96.7025955"
Twitter,Zotero,1/1/2014 0:00:00,"Lausanne, Switzerland",17,46.5196535,6.6322734,"46.5196535, 6.6322734"
Twitter,Zotero,1/1/2015 0:00:00,"Sydney, Australia",26,-33.8688197,151.2092955,"-33.8688197, 151.2092955"
Twitter,Zotero,1/1/2016 0:00:00,"Kraków, Poland",58,50.0646501,19.9449799,"50.0646500999999, 19.9449799"
Twitter,Zotero,1/1/2017 0:00:00,"Montréal, Canada",50,45.5018869,-73.5673919,"45.5018869, -73.5673918999999"
