Date,Location,Source,Target,Weight
2015-01-01,"Sydney, Australia",TEI,new testament,2
2015-01-01,"Sydney, Australia",TEI,new youth magazine,2
2015-01-01,"Sydney, Australia",TEI,newspapers,2
2015-01-01,"Sydney, Australia",TEI,nineteenth century,2
2015-01-01,"Sydney, Australia",TEI,nlp,8
2015-01-01,"Sydney, Australia",TEI,noh comedy,6
2015-01-01,"Sydney, Australia",TEI,noising,2
2015-01-01,"Sydney, Australia",TEI,non-player characters,2
2015-01-01,"Sydney, Australia",TEI,non-profit publishing,2
2015-01-01,"Sydney, Australia",TEI,novel,2
2015-01-01,"Sydney, Australia",TEI,novelty,2
2015-01-01,"Sydney, Australia",TEI,numerical analysis,2
2015-01-01,"Sydney, Australia",TEI,ocr,3
2015-01-01,"Sydney, Australia",TEI,omeka,2
2015-01-01,"Sydney, Australia",TEI,online collaboration,2
2015-01-01,"Sydney, Australia",TEI,online communities,2
2015-01-01,"Sydney, Australia",TEI,online culture,2
2015-01-01,"Sydney, Australia",TEI,onotlogy,2
2015-01-01,"Sydney, Australia",TEI,ontological design,2
2015-01-01,"Sydney, Australia",TEI,ontologies,7
2015-01-01,"Sydney, Australia",TEI,ontology,8
2015-01-01,"Sydney, Australia",TEI,ontology for historical manuscripts,2
2015-01-01,"Sydney, Australia",TEI,open,2
2015-01-01,"Sydney, Australia",TEI,open access,13
2015-01-01,"Sydney, Australia",TEI,open annotation,2
2015-01-01,"Sydney, Australia",TEI,open design,2
2015-01-01,"Sydney, Australia",TEI,open knowledge,2
2015-01-01,"Sydney, Australia",TEI,open refine,2
2015-01-01,"Sydney, Australia",TEI,open source,3
2015-01-01,"Sydney, Australia",TEI,open-source,30
2015-01-01,"Sydney, Australia",TEI,openstreetmap,2
2015-01-01,"Sydney, Australia",TEI,oral history,2
2015-01-01,"Sydney, Australia",TEI,orality,2
2015-01-01,"Sydney, Australia",TEI,organizational practices,2
2015-01-01,"Sydney, Australia",TEI,pacific,2
2015-01-01,"Sydney, Australia",TEI,palaeography,4
2015-01-01,"Sydney, Australia",TEI,paleography,8
2015-01-01,"Sydney, Australia",TEI,paratext,5
2015-01-01,"Sydney, Australia",TEI,participatory curation,2
2015-01-01,"Sydney, Australia",TEI,participatory design,2
2015-01-01,"Sydney, Australia",TEI,participatory learning,2
2015-01-01,"Sydney, Australia",TEI,partnerships,2
2015-01-01,"Sydney, Australia",TEI,patrologia latina,2
2015-01-01,"Sydney, Australia",TEI,paul's cross churchyard,2
2015-01-01,"Sydney, Australia",TEI,pedagogy,11
2015-01-01,"Sydney, Australia",TEI,pedagogy and curriculum support,2
2015-01-01,"Sydney, Australia",TEI,peer learning,3
2015-01-01,"Sydney, Australia",TEI,peer review,2
2015-01-01,"Sydney, Australia",TEI,peer-review,2
2015-01-01,"Sydney, Australia",TEI,performance studies,2
2015-01-01,"Sydney, Australia",TEI,philip k. dick,4
2015-01-01,"Sydney, Australia",TEI,philologic4,3
2015-01-01,"Sydney, Australia",TEI,philology,8
2015-01-01,"Sydney, Australia",TEI,photographs,2
2015-01-01,"Sydney, Australia",TEI,phylogenetic analysis,2
2015-01-01,"Sydney, Australia",TEI,place network,5
2015-01-01,"Sydney, Australia",TEI,platform studies,2
2015-01-01,"Sydney, Australia",TEI,plot,2
2015-01-01,"Sydney, Australia",TEI,poetical prosody,2
2015-01-01,"Sydney, Australia",TEI,poetry,2
2015-01-01,"Sydney, Australia",TEI,popular culture,2
2015-01-01,"Sydney, Australia",TEI,popular fiction,2
2015-01-01,"Sydney, Australia",TEI,portuguese medieval poetry,6
2015-01-01,"Sydney, Australia",TEI,practice-based,2
2015-01-01,"Sydney, Australia",TEI,predication space,2
2015-01-01,"Sydney, Australia",TEI,preservation,2
2015-01-01,"Sydney, Australia",TEI,principal component analysis,2
2015-01-01,"Sydney, Australia",TEI,principle component analysis,2
2015-01-01,"Sydney, Australia",TEI,processing models,69
2015-01-01,"Sydney, Australia",TEI,programming,9
2015-01-01,"Sydney, Australia",TEI,projection,2
2015-01-01,"Sydney, Australia",TEI,prosodic features,2
2015-01-01,"Sydney, Australia",TEI,prosopography,11
2015-01-01,"Sydney, Australia",TEI,provenance,2
2015-01-01,"Sydney, Australia",TEI,public academic edition,2
2015-01-01,"Sydney, Australia",TEI,public art,2
2015-01-01,"Sydney, Australia",TEI,public engagement,2
2015-01-01,"Sydney, Australia",TEI,public humanities,2
2015-01-01,"Sydney, Australia",TEI,publication and dissemination,2
2015-01-01,"Sydney, Australia",TEI,punctuation,2
2015-01-01,"Sydney, Australia",TEI,python,9
2015-01-01,"Sydney, Australia",TEI,quantitative analysis,2
2015-01-01,"Sydney, Australia",TEI,quantitative anlysis,2
2015-01-01,"Sydney, Australia",TEI,quantitative prototyping user-centered design / human-centered design,2
2015-01-01,"Sydney, Australia",TEI,query languages,7
2015-01-01,"Sydney, Australia",TEI,r,2
2015-01-01,"Sydney, Australia",TEI,race concept,2
2015-01-01,"Sydney, Australia",TEI,rdf,2
2015-01-01,"Sydney, Australia",TEI,re-purposing content,2
2015-01-01,"Sydney, Australia",TEI,reader response,2
2015-01-01,"Sydney, Australia",TEI,reading,2
2015-01-01,"Sydney, Australia",TEI,redundancy,2
2015-01-01,"Sydney, Australia",TEI,regional literature,2
2015-01-01,"Sydney, Australia",TEI,register,2
2015-01-01,"Sydney, Australia",TEI,relational databases,2
2015-01-01,"Sydney, Australia",TEI,relationships,2
2015-01-01,"Sydney, Australia",TEI,render,2
2015-01-01,"Sydney, Australia",TEI,repository,2
2015-01-01,"Sydney, Australia",TEI,representationalism,2
2015-01-01,"Sydney, Australia",TEI,research,2
2015-01-01,"Sydney, Australia",TEI,research centres,2
2015-01-01,"Sydney, Australia",TEI,research collaboration,2
2015-01-01,"Sydney, Australia",TEI,research infrastructure,2
2015-01-01,"Sydney, Australia",TEI,response,2
2015-01-01,"Sydney, Australia",TEI,restful web services,3
2015-01-01,"Sydney, Australia",TEI,reuse,2
2015-01-01,"Sydney, Australia",TEI,rolling stylometry,2
2015-01-01,"Sydney, Australia",TEI,roman republic,2
2015-01-01,"Sydney, Australia",TEI,romanticism,2
2015-01-01,"Sydney, Australia",TEI,rural areas,2
2015-01-01,"Sydney, Australia",TEI,sabermetrics,2
2015-01-01,"Sydney, Australia",TEI,saikaku ihara,2
2015-01-01,"Sydney, Australia",TEI,samuel beckett,3
2015-01-01,"Sydney, Australia",TEI,sanskrit,4
2015-01-01,"Sydney, Australia",TEI,scholarly edition,4
2015-01-01,"Sydney, Australia",TEI,scholarship,2
2015-01-01,"Sydney, Australia",TEI,search and retrieval interface,3
2015-01-01,"Sydney, Australia",TEI,semantic analysis,2
2015-01-01,"Sydney, Australia",TEI,semantic annotation,2
2015-01-01,"Sydney, Australia",TEI,semantic markup,2
2015-01-01,"Sydney, Australia",TEI,semantic spaces,2
2015-01-01,"Sydney, Australia",TEI,semantic technologies,2
2015-01-01,"Sydney, Australia",TEI,semantic web,2
2015-01-01,"Sydney, Australia",TEI,semantics,2
2015-01-01,"Sydney, Australia",TEI,semi-automatic labeling,3
2015-01-01,"Sydney, Australia",TEI,semiotics,2
2015-01-01,"Sydney, Australia",TEI,sensemaking,2
2015-01-01,"Sydney, Australia",TEI,sensor network,2
2015-01-01,"Sydney, Australia",TEI,sentiment analysis,2
2015-01-01,"Sydney, Australia",TEI,sequence alignment,2
2015-01-01,"Sydney, Australia",TEI,sequential analysis,2
2015-01-01,"Sydney, Australia",TEI,serious game,2
2015-01-01,"Sydney, Australia",TEI,server farms,2
2015-01-01,"Sydney, Australia",TEI,shakespeare,2
2015-01-01,"Sydney, Australia",TEI,short fiction,2
2015-01-01,"Sydney, Australia",TEI,silk road,2
2015-01-01,"Sydney, Australia",TEI,similarity and divergence,2
2015-01-01,"Sydney, Australia",TEI,simulation,2
2015-01-01,"Sydney, Australia",TEI,simulation humaine,2
2015-01-01,"Sydney, Australia",TEI,site-writing,2
2015-01-01,"Sydney, Australia",TEI,skills and competencies,2
2015-01-01,"Sydney, Australia",TEI,sms,2
2015-01-01,"Sydney, Australia",TEI,social annotation,2
2015-01-01,"Sydney, Australia",TEI,social editing,5
2015-01-01,"Sydney, Australia",TEI,social knowledge creation,5
2015-01-01,"Sydney, Australia",TEI,social media,2
2015-01-01,"Sydney, Australia",TEI,social media network analysis,2
2015-01-01,"Sydney, Australia",TEI,social network,2
2015-01-01,"Sydney, Australia",TEI,social network analysis application,2
2015-01-01,"Sydney, Australia",TEI,social psychology,2
2015-01-01,"Sydney, Australia",TEI,software development,2
2015-01-01,"Sydney, Australia",TEI,software methodology,6
2015-01-01,"Sydney, Australia",TEI,software-based art,2
2015-01-01,"Sydney, Australia",TEI,sonification,2
2015-01-01,"Sydney, Australia",TEI,south and southeast asia,2
2015-01-01,"Sydney, Australia",TEI,south asia,2
2015-01-01,"Sydney, Australia",TEI,space,2
2015-01-01,"Sydney, Australia",TEI,spatial analysis,2
2015-01-01,"Sydney, Australia",TEI,spatial humanities,2
2015-01-01,"Sydney, Australia",TEI,species diversity,2
2015-01-01,"Sydney, Australia",TEI,speculative design,2
2015-01-01,"Sydney, Australia",TEI,speculative interpretation,2
2015-01-01,"Sydney, Australia",TEI,sports,2
2015-01-01,"Sydney, Australia",TEI,standardization,7
2015-01-01,"Sydney, Australia",TEI,standards,4
2015-01-01,"Sydney, Australia",TEI,statistics,2
2015-01-01,"Sydney, Australia",TEI,steampunk,2
2015-01-01,"Sydney, Australia",TEI,stephen crane,2
2015-01-01,"Sydney, Australia",TEI,storytelling,2
2015-01-01,"Sydney, Australia",TEI,stress,2
2015-01-01,"Sydney, Australia",TEI,structured prosopography,2
2015-01-01,"Sydney, Australia",TEI,student-faculty research,5
2015-01-01,"Sydney, Australia",TEI,stylistic analysis,2
2015-01-01,"Sydney, Australia",TEI,stylistics,2
2015-01-01,"Sydney, Australia",TEI,stylo,2
2015-01-01,"Sydney, Australia",TEI,supporting processes,2
2015-01-01,"Sydney, Australia",TEI,surveillance,2
2015-01-01,"Sydney, Australia",TEI,survey,2
2015-01-01,"Sydney, Australia",TEI,suspense,2
2015-01-01,"Sydney, Australia",TEI,sustainability,2
2015-01-01,"Sydney, Australia",TEI,sybolism,2
2015-01-01,"Sydney, Australia",TEI,synonyms,2
2015-01-01,"Sydney, Australia",TEI,synoptic edition,5
2015-01-01,"Sydney, Australia",TEI,synoptic gospels,2
2015-01-01,"Sydney, Australia",TEI,system design,8
2015-01-01,"Sydney, Australia",TEI,tablets deliberation collaboration display software,2
2015-01-01,"Sydney, Australia",TEI,tagging,8
2015-01-01,"Sydney, Australia",TEI,teaching,2
2015-01-01,"Sydney, Australia",TEI,teaching history,2
2015-01-01,"Sydney, Australia",TEI,technical description,2
2015-01-01,"Sydney, Australia",TEI,tei,258
2015-01-01,"Sydney, Australia",TEI,tei and structural markup,5
2015-01-01,"Sydney, Australia",TEI,television,3
2015-01-01,"Sydney, Australia",TEI,temporal profiles,2
2015-01-01,"Sydney, Australia",TEI,temporal tagging,2
2015-01-01,"Sydney, Australia",TEI,text,2
2015-01-01,"Sydney, Australia",TEI,text analysis,94
2015-01-01,"Sydney, Australia",TEI,text analytics,3
2015-01-01,"Sydney, Australia",TEI,text comparison,9
2015-01-01,"Sydney, Australia",TEI,text databases,3
2015-01-01,"Sydney, Australia",TEI,text encoding,69
2015-01-01,"Sydney, Australia",TEI,text evolution,2
2015-01-01,"Sydney, Australia",TEI,text genesis,2
2015-01-01,"Sydney, Australia",TEI,text line,2
2015-01-01,"Sydney, Australia",TEI,text mining,2
2015-01-01,"Sydney, Australia",TEI,text reuse,2
2015-01-01,"Sydney, Australia",TEI,text visualization,2
2015-01-01,"Sydney, Australia",TEI,text-image alignment,4
2015-01-01,"Sydney, Australia",TEI,text-to-image linking,3
2015-01-01,"Sydney, Australia",TEI,textual criticism,2
2015-01-01,"Sydney, Australia",TEI,textual inheritance,2
2015-01-01,"Sydney, Australia",TEI,textual scholarship,15
2015-01-01,"Sydney, Australia",TEI,textual studies,4
2015-01-01,"Sydney, Australia",TEI,the evolution of shapes and styles of chinese characters,2
2015-01-01,"Sydney, Australia",TEI,the exegesis,4
2015-01-01,"Sydney, Australia",TEI,the synoptic problem,2
2015-01-01,"Sydney, Australia",TEI,theatre,2
2015-01-01,"Sydney, Australia",TEI,theory,2
2015-01-01,"Sydney, Australia",TEI,theory of the character,2
2015-01-01,"Sydney, Australia",TEI,tibetan buddhism,2
2015-01-01,"Sydney, Australia",TEI,tokenization,2
2015-01-01,"Sydney, Australia",TEI,tools,2
2015-01-01,"Sydney, Australia",TEI,tools for cognition,2
2015-01-01,"Sydney, Australia",TEI,topic maps,2
2015-01-01,"Sydney, Australia",TEI,topic model,2
2015-01-01,"Sydney, Australia",TEI,topic modeling,5
2015-01-01,"Sydney, Australia",TEI,topic models,2
2015-01-01,"Sydney, Australia",TEI,traditional comic drama,2
2015-01-01,"Sydney, Australia",TEI,traditional methods,4
2015-01-01,"Sydney, Australia",TEI,training and education,2
2015-01-01,"Sydney, Australia",TEI,transcription,11
2015-01-01,"Sydney, Australia",TEI,translation,2
2015-01-01,"Sydney, Australia",TEI,translation memory,2
2015-01-01,"Sydney, Australia",TEI,translation theory,2
2015-01-01,"Sydney, Australia",TEI,translatorship attribution,5
2015-01-01,"Sydney, Australia",TEI,travel,2
2015-01-01,"Sydney, Australia",TEI,triple store,2
2015-01-01,"Sydney, Australia",TEI,trove,2
2015-01-01,"Sydney, Australia",TEI,twitter,2
2015-01-01,"Sydney, Australia",TEI,txm,43
2015-01-01,"Sydney, Australia",TEI,ukiyo-e,2
2015-01-01,"Sydney, Australia",TEI,ulysses,2
2015-01-01,"Sydney, Australia",TEI,undergraduate,2
2015-01-01,"Sydney, Australia",TEI,undergraduate liberal arts,3
2015-01-01,"Sydney, Australia",TEI,unicode,2
2015-01-01,"Sydney, Australia",TEI,united states history,2
2015-01-01,"Sydney, Australia",TEI,uralic languages,2
2015-01-01,"Sydney, Australia",TEI,urals in 18-20 c,2
2015-01-01,"Sydney, Australia",TEI,usability,2
2015-01-01,"Sydney, Australia",TEI,user experience,2
2015-01-01,"Sydney, Australia",TEI,user feedback,2
2015-01-01,"Sydney, Australia",TEI,user interaction,2
2015-01-01,"Sydney, Australia",TEI,user requirements,2
2015-01-01,"Sydney, Australia",TEI,user training,2
2015-01-01,"Sydney, Australia",TEI,variable length n-gram,2
2015-01-01,"Sydney, Australia",TEI,variant graph,2
2015-01-01,"Sydney, Australia",TEI,vehicular adhoc network,2
2015-01-01,"Sydney, Australia",TEI,venice,2
2015-01-01,"Sydney, Australia",TEI,victorian,2
2015-01-01,"Sydney, Australia",TEI,victorian drama,2
2015-01-01,"Sydney, Australia",TEI,video,7
2015-01-01,"Sydney, Australia",TEI,videogames,2
2015-01-01,"Sydney, Australia",TEI,viral,2
2015-01-01,"Sydney, Australia",TEI,virality,2
2015-01-01,"Sydney, Australia",TEI,virginia woolf,4
2015-01-01,"Sydney, Australia",TEI,virtual collection,2
2015-01-01,"Sydney, Australia",TEI,virtual environment,2
2015-01-01,"Sydney, Australia",TEI,virtual laboratory,2
2015-01-01,"Sydney, Australia",TEI,virtual paul's cross project,2
2015-01-01,"Sydney, Australia",TEI,virtual reality,2
2015-01-01,"Sydney, Australia",TEI,virtual text collections,7
2015-01-01,"Sydney, Australia",TEI,visual analytics,2
2015-01-01,"Sydney, Australia",TEI,visual search,2
2015-01-01,"Sydney, Australia",TEI,visualisation,5
2015-01-01,"Sydney, Australia",TEI,visualization,2
2015-01-01,"Sydney, Australia",TEI,visualization tool,3
2015-01-01,"Sydney, Australia",TEI,vizualisation,2
2015-01-01,"Sydney, Australia",TEI,voyant,2
2015-01-01,"Sydney, Australia",TEI,war mapping,2
2015-01-01,"Sydney, Australia",TEI,web,2
2015-01-01,"Sydney, Australia",TEI,web interface,3
2015-01-01,"Sydney, Australia",TEI,web services,3
2015-01-01,"Sydney, Australia",TEI,web-based system,2
2015-01-01,"Sydney, Australia",TEI,wenmin,2
2015-01-01,"Sydney, Australia",TEI,western sydney,2
2015-01-01,"Sydney, Australia",TEI,whispering,2
2015-01-01,"Sydney, Australia",TEI,wiki,2
2015-01-01,"Sydney, Australia",TEI,women artists,2
2015-01-01,"Sydney, Australia",TEI,word embeddings,2
2015-01-01,"Sydney, Australia",TEI,word frequency lists,2
2015-01-01,"Sydney, Australia",TEI,word processor,2
2015-01-01,"Sydney, Australia",TEI,words frequencies,2
2015-01-01,"Sydney, Australia",TEI,workbench,8
2015-01-01,"Sydney, Australia",TEI,working environment,10
2015-01-01,"Sydney, Australia",TEI,world heritage sites,2
2015-01-01,"Sydney, Australia",TEI,world war i,2
2015-01-01,"Sydney, Australia",TEI,writing,2
2015-01-01,"Sydney, Australia",TEI,xml,158
2015-01-01,"Sydney, Australia",TEI,young researchers,2
2015-01-01,"Sydney, Australia",TEI,youth civic engagement,2
2015-01-01,"Sydney, Australia",TEI,zhu fonian,2
2015-01-01,"Sydney, Australia",TEI,zizhi tongjian,2
2015-01-01,"Sydney, Australia",Twitter,artefacts,2
2015-01-01,"Sydney, Australia",Twitter,big data,8
2015-01-01,"Sydney, Australia",Twitter,cloud compute,8
2015-01-01,"Sydney, Australia",Twitter,collaborative projects,1
2015-01-01,"Sydney, Australia",Twitter,community-building,1
2015-01-01,"Sydney, Australia",Twitter,computer-mediated communication,3
2015-01-01,"Sydney, Australia",Twitter,crowd sourcing,1
2015-01-01,"Sydney, Australia",Twitter,design,2
2015-01-01,"Sydney, Australia",Twitter,digital collections,4
2015-01-01,"Sydney, Australia",Twitter,digital humanities pedagogy,1
2015-01-01,"Sydney, Australia",Twitter,empirical methods,3
2015-01-01,"Sydney, Australia",Twitter,gaming,3
2015-01-01,"Sydney, Australia",Twitter,gis,5
2015-01-01,"Sydney, Australia",Twitter,glam,1
2015-01-01,"Sydney, Australia",Twitter,history,5
2015-01-01,"Sydney, Australia",Twitter,information theory,1
2015-01-01,"Sydney, Australia",Twitter,life writing,3
2015-01-01,"Sydney, Australia",Twitter,literary studies,1
2015-01-01,"Sydney, Australia",Twitter,literature,5
2015-01-01,"Sydney, Australia",Twitter,machine learning,1
2015-01-01,"Sydney, Australia",Twitter,methodology,2
2015-01-01,"Sydney, Australia",Twitter,mobile libraries,1
2015-01-01,"Sydney, Australia",Twitter,multiple identities,3
2015-01-01,"Sydney, Australia",Twitter,novelty,1
2015-01-01,"Sydney, Australia",Twitter,online collaboration,4
2015-01-01,"Sydney, Australia",Twitter,online communities,8
2015-01-01,"Sydney, Australia",Twitter,online culture,3
2015-01-01,"Sydney, Australia",Twitter,open annotation,4
2015-01-01,"Sydney, Australia",Twitter,plot,1
2015-01-01,"Sydney, Australia",Twitter,practice-based,2
2015-01-01,"Sydney, Australia",Twitter,prosodic features,3
2015-01-01,"Sydney, Australia",Twitter,quantitative prototyping user-centered design / human-centered design,3
2015-01-01,"Sydney, Australia",Twitter,reader response,1
2015-01-01,"Sydney, Australia",Twitter,social annotation,4
2015-01-01,"Sydney, Australia",Twitter,social media,8
2015-01-01,"Sydney, Australia",Twitter,social media network analysis,8
2015-01-01,"Sydney, Australia",Twitter,sonification,3
2015-01-01,"Sydney, Australia",Twitter,stress,3
2015-01-01,"Sydney, Australia",Twitter,surveillance,3
2015-01-01,"Sydney, Australia",Twitter,text mining,1
2015-01-01,"Sydney, Australia",Twitter,twitter,11
2015-01-01,"Sydney, Australia",Twitter,ulysses,5
2015-01-01,"Sydney, Australia",Twitter,visualization,1
2015-01-01,"Sydney, Australia",Voyant,dh courses,2
2015-01-01,"Sydney, Australia",Voyant,digital literary studies,2
2015-01-01,"Sydney, Australia",Voyant,digitization,1
2015-01-01,"Sydney, Australia",Voyant,distant reading,5
2015-01-01,"Sydney, Australia",Voyant,early modern,5
2015-01-01,"Sydney, Australia",Voyant,eebo,5
2015-01-01,"Sydney, Australia",Voyant,fraktur,1
2015-01-01,"Sydney, Australia",Voyant,german history,1
2015-01-01,"Sydney, Australia",Voyant,history of dh,2
2015-01-01,"Sydney, Australia",Voyant,interface design,1
2015-01-01,"Sydney, Australia",Voyant,knowledge design,1
2015-01-01,"Sydney, Australia",Voyant,nineteenth century,1
2015-01-01,"Sydney, Australia",Voyant,open design,1
2015-01-01,"Sydney, Australia",Voyant,programming,10
2015-01-01,"Sydney, Australia",Voyant,punctuation,8
2015-01-01,"Sydney, Australia",Voyant,python,10
